node_key,skill,id,name,type,ascendancy_id,group,orbit,orbit_index,x,y,stats,stat_count,recipe,flavour_text,reminder_text,granted_passive_points,granted_skill_name,granted_skill_type_line,granted_skill_base_type,is_notable,is_keystone,is_mastery,is_jewel_socket,is_ascendancy_start,is_generic_attribute,keystones_in_radius,out,in,edges,icon,active_effect_image,extra_json
14033,14033,spells55,Spell and Minion Damage,small,,689,2,16,-1715.75,-4874.19,10% increased [Spell] Damage|[Minion|Minions] deal 10% increased Damage,2,,,,,,,,,,,,,,,34553,36286,2679|2681,Art/2DArt/SkillIcons/passives/miniondamageBlue.png,,
41130,41130,spells57,Spell and Minion Damage,small,,689,2,4,-1431.7,-5038.19,10% increased [Spell] Damage|[Minion|Minions] deal 10% increased Damage,2,,,,,,,,,,,,,,,,36286|8397,2678|2683,Art/2DArt/SkillIcons/passives/miniondamageBlue.png,,
34553,34553,spells59,Emboldening Lead,notable,,689,7,20,-1790.23,-5081.19,[Minion|Minions] deal 30% increased Damage if you've [HitDamage|Hit] [Recently],1,DilutedLiquidIre|LiquidEnvy|ConcentratedLiquidFear,,,,,,,true,,,,,,,1220,14033,2681|2682,Art/2DArt/SkillIcons/passives/miniondamageBlue.png,,
8397,8397,spells60,Empowering Remains,notable,,689,7,0,-1573.72,-5206.19,40% increased [Spell] Damage if one of your [Minion|Minions] has died [Recently],1,LiquidEnvy|DilutedLiquidIre|ConcentratedLiquidFear,,,,,,,true,,,,,,,41130|1220,,2683|2684,Art/2DArt/SkillIcons/passives/damagespells.png,,
15885,15885,intelligence47,Attribute,attribute,,690,0,0,-1545.44,-7995.13,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,42680,12367|22783|11679|42680,56956|49512,2764|2886|2685|2686|2687|2688,Art/2DArt/SkillIcons/passives/plusattribute.png,,
47796,47796,attack_speed13_,Attack Speed,small,,691,2,12,-1533.68,2812.54,3% increased [Attack] Speed,1,,,,,,,,,,,,,,,62640,38501|27108,2691|2692|2689,Art/2DArt/SkillIcons/passives/attackspeed.png,,
62640,62640,attack_speed28,Attack Speed,small,,691,4,32,-1366.77,3107.11,3% increased [Attack] Speed,1,,,,,,,,,,,,,,,24880,47796,2689|2690,Art/2DArt/SkillIcons/passives/attackspeed.png,,
38501,38501,attack_speed29,Attack Speed,small,,691,4,40,-1700.58,3107.11,3% increased [Attack] Speed,1,,,,,,,,,,,,,,,47796,24880,2693|2691,Art/2DArt/SkillIcons/passives/attackspeed.png,,
27108,27108,attack_speed33,Mass Hysteria,notable,,691,4,36,-1533.68,3136.54,[Allies|Allies] in your [Presence|Presence] have 6% increased [Attack|Attack] Speed|6% increased [Attack] Speed,2,LiquidDisgust|LiquidDisgust|LiquidEnvy,,,,,,,true,,,,,,,47796,,2692,Art/2DArt/SkillIcons/passives/attackspeed.png,,
24880,24880,attack_speed4,Attack Speed,small,,691,5,36,-1533.68,3305.54,3% increased [Attack] Speed,1,,,,,,,,,,,,,,,38501,62640|45969,2690|2703|2693,Art/2DArt/SkillIcons/passives/attackspeed.png,,
17294,17294,life_regeneration33,Life Regeneration,small,,691,2,16,-1675.7,2730.54,10% increased Life Regeneration rate,1,,,,,,,,,,,,,,,19330|27501,34340,2698|2694|2695,Art/2DArt/SkillIcons/passives/lifepercentage.png,,
27501,27501,life_regeneration34,Life Regeneration,small,,691,4,44,-1847.36,3022.37,10% increased Life Regeneration rate,1,,,,,,,,,,,,,,,,17294|45916,2695|2696,Art/2DArt/SkillIcons/passives/lifepercentage.png,,
19330,19330,life_regeneration35,Life Regeneration,small,,691,4,52,-2014.26,2733.29,10% increased Life Regeneration rate,1,,,,,,,,,,,,,,,,17294|45916,2694|2697,Art/2DArt/SkillIcons/passives/lifepercentage.png,,
45916,45916,life_regeneration37,Life Regeneration,small,,691,5,48,-2102.65,2977.04,10% increased Life Regeneration rate,1,,,,,,,,,,,,,,,27501|19330,16168,2701|2696|2697,Art/2DArt/SkillIcons/passives/lifepercentage.png,,
34340,34340,life_regeneration4_,Mass Rejuvenation,notable,,691,4,48,-1956.3,2892.54,[Allies] in your [Presence] Regenerate 1% of your Maximum Life per second|Regenerate 0.5% of maximum Life per second,2,DilutedLiquidIre|LiquidParanoia|DilutedLiquidGreed,,,,,,,true,,,,,,,17294,,2698,Art/2DArt/SkillIcons/passives/lifepercentage.png,,
16168,16168,strength27,Attribute,attribute,,691,6,48,-2260.27,3068.04,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,54232|25374|45916,55478,2399|2699|2700|2701,Art/2DArt/SkillIcons/passives/plusattribute.png,,
45969,45969,strength31,Attribute,attribute,,691,6,36,-1533.68,3487.54,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,28693|24880,25374|28510,2704|3026|2702|2703,Art/2DArt/SkillIcons/passives/plusattribute.png,,
25374,25374,strength86,Attribute,attribute,,691,6,42,-1953.18,3375.14,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,45969,53589|16168,2481|2700|2704,Art/2DArt/SkillIcons/passives/plusattribute.png,,
50084,50084,placeholder2,Spell and Attack Damage,small,,692,0,0,-1527.89,-734.805,10% increased [Spell] Damage|10% increased [Attack] Damage,2,,,,,,,,,,,,,,,61525,45923|28446|1143,2386|2483|2486|2705,Art/2DArt/SkillIcons/passives/Inquistitor/IncreasedElementalDamageAttackCasteSpeed.png,,
3936,3936,melee17,Melee Damage,small,,693,0,0,-1525.89,733.415,10% increased [Melee] Damage,1,,,,,,,,,,,,,,,13397,46325|47175|57253,2434|2789|5935|2706,Art/2DArt/SkillIcons/passives/MeleeAoENode.png,,
35720,35720,oracle_strength_spell1_,Strength and Spell Damage,small,,694,7,9,-1336.5,-2155.78,10% increased [Spell] Damage|+10 to [Strength],2,,,,,,,,,,,,,,,7258,3281,2710|2707,Art/2DArt/SkillIcons/passives/plusstrength.png,,"{""grantedStrength"":10,""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
7258,7258,oracle_strength_spell2,Strength and Spell Damage,small,,694,7,5,-1271.79,-2397.26,10% increased [Spell] Damage|+10 to [Strength],2,,,,,,,,,,,,,,,11861,35720,2707|2708,Art/2DArt/SkillIcons/passives/plusstrength.png,,"{""grantedStrength"":10,""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
11861,11861,oracle_strength_spell3,Strength and Spell Damage,small,,694,7,1,-1448.57,-2574.04,10% increased [Spell] Damage|+10 to [Strength],2,,,,,,,,,,,,,,,59795,7258,2708|2709,Art/2DArt/SkillIcons/passives/plusstrength.png,,"{""grantedStrength"":10,""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
3281,3281,oracle_strength_spell4,Powerful Casting,notable,,694,0,0,-1513.28,-2332.55,2% increased Spell Damage per 10 [Strength],1,,,,,,,,true,,,,,,,35720,,2710,Art/2DArt/SkillIcons/passives/plusstrength.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
39416,39416,mastery_minionoffence187,Minion Offence Mastery,mastery,,695,0,0,-1509.88,-10892.1,,0,,,,,,,,,,true,,,,,,26926|59781,2732|2735,Art/2DArt/SkillIcons/passives/MinionMastery.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryMinionOffencePattern.png,
58718,58718,bleed25,Bleeding Damage,small,,696,0,0,-1482.46,8698.1,10% increased [BuffMagnitude|Magnitude] of [Bleeding|Bleeding] you inflict,1,,,,,,,,,,,,,,33369,35015,65322,2780|2711,Art/2DArt/SkillIcons/passives/Blood2.png,,
53853,53853,armour_and_evasion13,Backup Plan,notable,,697,7,19,-1697.55,3714.06,20% increased [Armour] and [Evasion] Rating|40% increased [Evasion|Evasion Rating] if you have been [HitDamage|Hit] [Recently|Recently]|40% increased [Armour|Armour] if you haven't been [HitDamage|Hit] [Recently|Recently],3,DilutedLiquidGreed|DilutedLiquidGreed|DilutedLiquidIre,,,,,,,true,,,,,,,57320,36170,2713|2712,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
36170,36170,armour_and_evasion4,Armour and Evasion,small,,697,2,13,-1498.51,3937.18,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,,53853|7628,49280,2716|2713|2714,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
28693,28693,armour_and_evasion8,Armour and Evasion,small,,697,2,1,-1413.62,3620.35,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,,49280,45969,2702|2715,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
49280,49280,armour_and_evasion9,Armour and Evasion,small,,697,7,7,-1214.58,3843.47,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,,36170,28693,2715|2716,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
57320,57320,mastery_armour_and_evasion_6278,Armour and Evasion Mastery,mastery,,697,0,0,-1456.07,3778.76,,0,,,,,,,,,,true,,,,,,53853,2712,Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryArmourAndEvasionPattern.png,
45497,45497,ground16,Elemental Damage,small,,698,0,0,-1446.33,-10165.6,10% increased [ElementalDamage|Elemental Damage],1,,,,,,,,,,,,,,,13333|17057|61170,45885,2838|2717|2718|2719,Art/2DArt/SkillIcons/passives/elementaldamage.png,,
17057,17057,ground11,Lightning Damage,small,,699,1,0,-1446.33,-9804.75,10% increased [Lightning] Damage,1,,,,,,,,,,,,,,,17025,45497|22784,2718|2721|2720,Art/2DArt/SkillIcons/passives/LightningDamagenode.png,,
22784,22784,ground12,Shock Effect on You,small,,699,2,6,-1282.33,-9722.75,10% reduced [BuffEffect|effect] of [Shock|Shock] on you,1,,,,,,,,,,,,,,,17057|13515,,2721|2722,Art/2DArt/SkillIcons/passives/LightningDamagenode.png,,
17025,17025,ground13,Lightning Damage,small,,699,2,18,-1610.33,-9722.75,10% increased [Lightning] Damage,1,,,,,,,,,,,,,,,13515,17057,2720|2723,Art/2DArt/SkillIcons/passives/LightningDamagenode.png,,
13515,13515,ground15,Stormwalker,notable,,699,7,12,-1446.33,-9472.75,[Gain] 15% of Damage as Extra [Lightning] Damage while on [ShockedGround|Shocked Ground]|40% reduced [BuffEffect|effect] of [Shock|Shock] on you,2,ConcentratedLiquidSuffering|DilutedLiquidGreed|ConcentratedLiquidFear,,,,,,,true,,,,,,42680,14601,22784|17025,2722|2723|2724,Art/2DArt/SkillIcons/passives/stormborn.png,,
14601,14601,mastery_elemental_6470,Elemental Mastery,mastery,,699,7,0,-1446.33,-9972.75,,0,,,,,,,,,,true,,,,,,62963|13515|48699,2637|2724|2833,Art/2DArt/SkillIcons/passives/MasteryElementalDamage.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryElementalPattern.png,
34058,34058,intelligence35_,Attribute,attribute,,700,0,0,-1432.94,-4703.73,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,59376|4456,36286|31644|56935,2680|2773|2941|2725|2726,Art/2DArt/SkillIcons/passives/plusattribute.png,,
4345,4345,archon19,Minion Damage and Command Speed,small,,701,3,9,-1175.39,-10609.7,[Minion|Minions] deal 6% increased Damage|[Minion|Minions] have 8% increased [CooldownRecovery|Cooldown Recovery Rate] for [Command] Skills,2,,,,,,,,,,,,,,,45885,14598,2728|2727,Art/2DArt/SkillIcons/passives/ArchonofUndeathNode.png,,
14598,14598,archon20_,Minion Damage and Command Speed,small,,701,3,12,-1411.57,-10511.8,[Minion|Minions] deal 6% increased Damage|[Minion|Minions] have 8% increased [CooldownRecovery|Cooldown Recovery Rate] for [Command] Skills,2,,,,,,,,,,,,,,,4345,50837,2729|2728,Art/2DArt/SkillIcons/passives/ArchonofUndeathNode.png,,
50837,50837,archon21,Minion Damage and Command Speed,small,,701,3,15,-1647.74,-10609.7,[Minion|Minions] deal 6% increased Damage|[Minion|Minions] have 8% increased [CooldownRecovery|Cooldown Recovery Rate] for [Command] Skills,2,,,,,,,,,,,,,,,14598,43979,2730|2729,Art/2DArt/SkillIcons/passives/ArchonofUndeathNode.png,,
43979,43979,archon22__,Minion Damage and Command Skill Cooldown,small,,701,3,18,-1745.57,-10845.8,[Minion|Minions] deal 6% increased Damage|[Minion|Minions] have 8% increased [CooldownRecovery|Cooldown Recovery Rate] for [Command] Skills,2,,,,,,,,,,,,,,,50837|26926,,2730|2731,Art/2DArt/SkillIcons/passives/ArchonofUndeathNode.png,,
26926,26926,archon23,Archon of Undeath,notable,,701,3,21,-1647.74,-11082,15% chance to gain [UndeadArchon|Archon of Undeath] when you use a [Command|Command] skill,1,DilutedLiquidGuilt|ConcentratedLiquidSuffering|ConcentratedLiquidIsolation,,,,,,,true,,,,,,,39416|45333,43979,2731|2732|2733,Art/2DArt/SkillIcons/passives/ArchonofUndeathNoteble.png,,
45333,45333,archon24,Archon Effect,small,,701,2,6,-1247.57,-10845.8,15% increased effect of [Archon] [Buff|Buffs] on you,1,,,,,,,,,,,,,,,59781,26926,2733|2734,Art/2DArt/SkillIcons/passives/ArchonofUndeathNode.png,,
59781,59781,archon25,Embodiment of Death,notable,,701,2,19,-1569.98,-10888.3,Immune to [Bleeding] while affected by an [Archon] [Buff],1,LiquidDespair|DilutedLiquidGreed|ConcentratedLiquidFear,,,,,,,true,,,,,,,39416,45333,2734|2735,Art/2DArt/SkillIcons/passives/ArchonofUndeathNoteble.png,,
40336,40336,bleed27,Bleeding Chance,small,,702,0,0,-1410.85,8880.27,5% chance to inflict [Bleeding|Bleeding] on [HitDamage|Hit],1,,,,,,,,,,,,,,33369,6655,47709,2782|2736,Art/2DArt/SkillIcons/passives/Blood2.png,,
56666,56666,,,connector,,703,0,0,-1406.42,2428.11,,0,,,,,,,,,,,,,,,,,,,,
38646,38646,armour6,Armour,small,,704,0,0,-1397.89,957.195,+20 to [Armour],1,,,,,,,,,,,,,,,23570,1913|47175|57253,2502|2790|5934|2737,Art/2DArt/SkillIcons/passives/dmgreduction.png,,
13855,13855,placeholder1,Armour and Energy Shield,small,,705,0,0,-1396.89,-954.585,+10 to [Armour]|+5 to maximum [EnergyShield|Energy Shield],2,,,,,,,,,,,,,,,50626|64370,54708|61525,2589|2791|2738|2739,Art/2DArt/SkillIcons/passives/ArmourAndEnergyShieldNode.png,,
42680,42680,passive_keystone_fire_spells_to_chaos,Blackflame Covenant,keystone,,706,0,0,-1385.44,-8272.26,"[Fire] [Spell|Spells] [Conversion|Convert] 100% of Fire Damage to [Chaos|Chaos Damage]
[Chaos|Chaos Damage] from [Fire] [Spell|Spells] [Contributes] to [Flammability] and [Ignite] [BuffMagnitude|Magnitudes]
[Ignite] inflicted with [Fire] [Spell|Spells] deals [Chaos|Chaos Damage] instead of Fire Damage",1,,"Let the Darkness consume you.|Beyond the veil of death,|there burns a black fire.",,,,,,,true,,,,,,,15885,2688,Art/2DArt/SkillIcons/passives/FireSpellsBecomeChaosSpellsKeystone.png,,
54099,54099,strength83,Attribute,attribute,,707,0,0,-1367.15,10828.4,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,28492,8493|2847|55700,16111|36522|23888|28492,2561|2655|2746|2835|2740|2741|2742,Art/2DArt/SkillIcons/passives/plusattribute.png,,
17150,17150,armour37,General's Bindings,notable,,708,3,8,-1077.89,11762,[Gain] 8% of [Evasion] Rating as extra [Armour],1,LiquidParanoia|ConcentratedLiquidFear|LiquidEnvy,,,,,,,true,,,,,,28492,53647|19750,7390,2749|2743|2744,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
23888,23888,armour_and_evasion21,Armour and Evasion,small,,708,3,0,-1367.15,11261,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,28492,7390|54099,29399,2747|2745|2746,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
29399,29399,armour_and_evasion22,Armour and Evasion,small,,708,3,20,-1656.4,11428,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,28492,23888|51446,,2747|2748,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
7390,7390,armour_and_evasion23,Armour and Evasion,small,,708,3,4,-1077.89,11428,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,28492,17150,23888,2745|2749,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
53647,53647,armour_and_evasion24,Armour and Evasion,small,,708,3,12,-1367.15,11929,12% increased [Armour] and [Evasion] Rating,1,,,,,,,,,,,,,,28492,,17150|51446,2743|2750,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
51446,51446,evasion38_,Leather Bound Gauntlets,notable,,708,3,16,-1656.4,11762,+1 to [Evasion] Rating per 1 [ItemArmour|Item Armour] on Equipped Gloves,1,DilutedLiquidGreed|ConcentratedLiquidSuffering|DilutedLiquidIre,,,,,,,true,,,,,,28492,53647|19750,29399,2748|2750|2751,Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.png,,
19750,19750,mastery_evasion115,Armour and Evasion Mastery,mastery,,708,0,0,-1367.15,11595,,0,,,,,,,,,,true,,,,,,17150|51446,2744|2751,Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryArmourAndEvasionPattern.png,
44707,44707,shield1,Shield Damage,small,,709,0,0,-1349.52,4972.79,[Attack|Attack] Skills deal 10% increased Damage while holding a [Shield|Shield],1,,,,,,,,,,,,,,,54785|7628,51735,2756|2752|2753,Art/2DArt/SkillIcons/passives/shieldblock.png,,
32885,32885,shield15,Shield Block,small,,709,4,33,-1223.21,5444.17,5% increased [Block] chance,1,,,,,,,,,,,,,,,6689,54785|45599,2755|2759|2754,Art/2DArt/SkillIcons/passives/shieldblock.png,,
54785,54785,shield16,Shield Block,small,,709,2,7,-1191.1,5015.24,5% increased [Block] chance,1,,,,,,,,,,,,,,,32885,44707,2752|2755,Art/2DArt/SkillIcons/passives/shieldblock.png,,
51735,51735,shield2,Shield Damage,small,,709,2,17,-1507.93,5015.24,[Attack|Attack] Skills deal 10% increased Damage while holding a [Shield|Shield],1,,,,,,,,,,,,,,,44707,6689,2757|2756,Art/2DArt/SkillIcons/passives/shieldblock.png,,
6689,6689,shield4,Shield Damage,small,,709,4,39,-1475.82,5444.17,[Attack|Attack] Skills deal 10% increased Damage while holding a [Shield|Shield],1,,,,,,,,,,,,,,,51735,32885|45599,2754|2758|2757,Art/2DArt/SkillIcons/passives/shieldblock.png,,
45599,45599,shield5,Lay Siege,notable,,709,7,12,-1349.52,5222.79,1% increased Damage per 1% Chance to [Block|Block],1,ConcentratedLiquidFear|LiquidEnvy|ConcentratedLiquidFear,,,,,,,true,,,,,,,6689|32885,,2758|2759,Art/2DArt/SkillIcons/passives/shieldblock.png,,
17696,17696,,,connector,,710,0,0,-1349.52,5917.08,,0,,,,,,,,,,,,,,,,,,,,
36358,36358,chaos16,Chaos Damage,small,,711,3,4,-1057.73,-7543.61,7% increased [Chaos] Damage,1,,,,,,,,,,,,,,42680,12367,19112,2761|2760,Art/2DArt/SkillIcons/passives/ChaosDamagenode.png,,
19112,19112,chaos18_,Chaos Damage,small,,711,3,8,-1057.73,-7209.61,7% increased [Chaos] Damage,1,,,,,,,,,,,,,,42680,36358,3492,2763|2761,Art/2DArt/SkillIcons/passives/ChaosDamagenode.png,,
12367,12367,chaos3,Chaos Damage,small,,711,3,0,-1346.98,-7710.61,7% increased [Chaos] Damage,1,,,,,,,,,,,,,,42680,,15885|36358,2685|2760,Art/2DArt/SkillIcons/passives/ChaosDamagenode.png,,
3492,3492,chaos36,Void,notable,,711,3,12,-1346.98,-7042.61,29% increased [Chaos] Damage|Enemies you [Curse] have -3% to Chaos [Resistances|Resistance],2,ConcentratedLiquidIsolation|DilutedLiquidIre|LiquidDisgust,,,,,,,true,,,,,,42680,60313|19112,,2762|2763,Art/2DArt/SkillIcons/passives/ChaosDamagenode.png,,
60313,60313,mastery_chaos6172,Chaos Mastery,mastery,,711,0,0,-1346.98,-7376.61,,0,,,,,,,,,,true,,,,,,3492|36507,2762|2767,Art/2DArt/SkillIcons/passives/MasteryChaos.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryChaosPattern.png,
56956,56956,minion_defence31,Minion Life and Chaos Resistance,small,,711,2,20,-1489.01,-7458.61,[Minion|Minions] have 8% increased maximum Life|[Minion|Minions] have +7% to [Chaos] [Resistances|Resistance],2,,,,,,,,,,,,,,42680,15885|54632,,2764|2765,Art/2DArt/SkillIcons/passives/minionlife.png,,
54632,54632,minion_defence33,Minion Life and Chaos Resistance,small,,711,2,12,-1346.98,-7212.61,[Minion|Minions] have 8% increased maximum Life|[Minion|Minions] have +7% to [Chaos] [Resistances|Resistance],2,,,,,,,,,,,,,,42680,36507,56956,2765|2766,Art/2DArt/SkillIcons/passives/minionlife.png,,
36507,36507,minion_defence35,Vile Mending,notable,,711,2,4,-1204.96,-7458.61,[Minion|Minions] have 20% increased maximum Life|[Minion|Minions] Regenerate 3% of maximum Life per second|[Minion|Minions] have +13% to [Chaos] [Resistances|Resistance],3,DilutedLiquidGreed|ConcentratedLiquidFear|ConcentratedLiquidFear,,,,,,,true,,,,,,42680,60313,54632,2766|2767,Art/2DArt/SkillIcons/passives/MinionChaosResistanceNode.png,,
8349,8349,energy_shield26,Intelligence,small,,712,2,19,-1480.72,-4333.3,+8 to [Intelligence],1,,,,,,,,,,,,,,,31644,56564,2769|2768,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,"{""grantedIntelligence"":8}"
56564,56564,energy_shield28_,Intelligence,small,,712,2,15,-1438.27,-4174.89,+8 to [Intelligence],1,,,,,,,,,,,,,,,8349,42077,2770|2769,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,"{""grantedIntelligence"":8}"
42077,42077,energy_shield_recovery16,Essence Infusion,notable,,712,2,11,-1279.86,-4132.44,12% [FasterESRechargeStart|faster start of Energy Shield Recharge]|+12 to [Intelligence],2,LiquidEnvy|LiquidEnvy|DilutedLiquidGreed,,,,,,,true,,,,,,,56564|2102,49235,2774|2770|2771,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,"{""grantedIntelligence"":12}"
31644,31644,energy_shield_recovery21,Energy Shield Delay,small,,712,2,23,-1364.75,-4449.27,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,,14739|34058,8349,2768|2772|2773,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
49235,49235,energy_shield_recovery30__,Energy Shield Delay,small,,712,2,7,-1163.89,-4248.41,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,,42077,14739,2775|2774,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
14739,14739,energy_shield_recovery31,Energy Shield Delay,small,,712,2,3,-1206.34,-4406.82,6% [FasterESRechargeStart|faster start of Energy Shield Recharge],1,,,,,,,,,,,,,,,49235,31644,2772|2775,Art/2DArt/SkillIcons/passives/EnergyShieldNode.png,,
2102,2102,mastery_energy_shield_6492,Energy Shield Mastery,mastery,,712,0,0,-1322.31,-4290.85,,0,,,,,,,,,,true,,,,,,42077,2771,Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryEnergyPattern.png,
39886,39886,intelligence14,Attribute,attribute,,713,0,0,-1309.39,-3298.79,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,56935,47555,2610|2776,Art/2DArt/SkillIcons/passives/plusattribute.png,,
