id,int_id,name,page_name,main_page,atlas_sub_tree,type,frame,icon,stat_text_raw,stat_text,flavour_text,reminder_text,connections,connection_count,skill_points,weapon_set_points,buff_id,is_in_game,is_atlas_passive,is_keystone,is_notable,is_starting_node,is_multiple_choice,is_multiple_choice_option,is_icon_only,is_jewel_socket,is_attribute,is_free
AtlasShrinesNotable11a,,Divined Blessing: Seeking Shrine,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,100% increased chance for Shrines to be Seeking Shrines,100% increased chance for [[Shrine]]s to be [[Seeking Shrine]]s,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable11b,,Divined Blessing: Enlightening Shrine,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,100% increased chance for Shrines to be Enlightening Shrines,100% increased chance for [[Shrine]]s to be [[Enlightening Shrine]]s,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable11c,,Divined Blessing: Gloom Shrine,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,100% increased chance for Shrines to be Gloom Shrines,100% increased chance for [[Shrine]]s to be [[Gloom Shrine]]s,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable2,,Seasonal Blessing,,,Generic,notable,,File:Shrines (AtlasTrees) passive skill icon.png,50% increased Duration of Buffs granted by Shrines,50% increased Duration of [[Buffs]] granted by [[Shrine]]s,,,"AtlasShrines3,AtlasShrinesNotable11,AtlasShrines2",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable3,,Convenient Beliefs,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,Shrines have 10% chance to be be Worshipped by a Rogue Exile,[[Shrine]]s have 10% chance to be be [[Shrine Worship|Worshipped]] by a [[Rogue Exile]],,,AtlasShrines1,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable4a,,Favour the Hero,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,25% chance Shrine Buffs are reapplied when entering the Boss arena,25% chance [[Shrine]] Buffs are reapplied when entering the [[Map Boss|Boss]] arena,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable4b_,,Favour the Villain,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,"25% chance Shrine Buffs are instead applied to the Boss when activated, granting an additional reward","25% chance [[Shrine]] Buffs are instead applied to the [[Map Boss|Boss]] when activated, granting an additional reward",,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable4_,,Fabled Showdown,,,Generic,keystone,,File:ShrinesNode (AtlasTrees) passive skill icon.png,Gain a Shrine bonus for Map Bosses,Gain a [[Shrine]] bonus for [[Map Boss]]es,,,AtlasGenericSmall10,1,0,0,,true,true,true,false,false,false,false,false,false,false,false
AtlasShrinesNotable8,,Gathered Masses,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,Shrines are Worshipped by an additional Pack of Monsters,Shrines are [[Shrine Worship|Worshipped]] by an additional Pack of Monsters,,,"AtlasShrines6,AtlasGenericSmall10",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasShrinesNotable9,,Curious Spirits,,,Generic,notable,,File:ShrinesNode (AtlasTrees) passive skill icon.png,"Shrines have a 10% chance to release an Azmeri Spirit, the Shrine Buff is reapplied when it Possesses a monster","[[Shrine]]s have a 10% chance to release an [[Azmeri Spirit]], the Shrine Buff is reapplied when it [[Possessed|Possesses]] a monster",,,"AtlasHybridLeagueSmall4,AtlasShrines6",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircle1,,Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,40% increased chance of Summoning Circles,40% increased chance of [[Summoning Circle]]s,,,"AtlasStoneCircleNotable2,AtlasGenericStart",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle2,,Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,40% increased chance of Summoning Circles,40% increased chance of [[Summoning Circle]]s,,,"AtlasStoneCircleNotable7,AtlasMapBossNotable1_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle3,,Corruption Areas: Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,Corruption Areas have 50% increased chance of Summoning Circles,[[Corruption]] Areas have 50% increased chance of [[Summoning Circle]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle4,,Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,40% increased chance of Summoning Circles,40% increased chance of [[Summoning Circle]]s,,,"AtlasStoneCircleNotable4,AtlasStoneCircleNotable10",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle5,,Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,40% increased chance of Summoning Circles,40% increased chance of [[Summoning Circle]]s,,,"AtlasUniqueMonsterDropRarity1,AtlasStoneCircleNotable5,AtlasStoneCircleNotable9",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle6,,Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,40% increased chance of Summoning Circles,40% increased chance of [[Summoning Circle]]s,,,"AtlasStoneCircleNotable1,AtlasBiomeSwamp2,AtlasStoneCircleNotable4",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle7,,City Biome: Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,City Areas have 50% increased chance to contain Summoning Circles,[[Biome|City]] Areas have 50% increased chance to contain [[Summoning Circle]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircle8,,Summoning Circle Chance,,,Generic,small,,File:StoneCirclesNode (AtlasTrees) passive skill icon.png,40% increased chance of Summoning Circles,40% increased chance of [[Summoning Circle]]s,,,"AtlasStoneCircleNotable9,AtlasStoneCircleNotable2",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStoneCircleNotable1,,Energised Precipitate,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,"Summoning Circles have a 10% chance to be encrusted with Essences, adding multiple Essences to the boss","[[Summoning Circle]]s have a 10% chance to be encrusted with [[Essence (encounter)|Essences]], adding multiple Essences to the boss",,,"AtlasHybridLeagueSmall2_,AtlasStoneCircle6",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable10,,Distant Origins,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,10% chance to reveal a distant The Ezomyte Megaliths Map when completing Summoning Circles,10% chance to reveal a distant [[Unique Map|The Ezomyte Megaliths]] Map when completing [[Summoning Circle]]s,,,"AtlasHybridLeagueSmall3,AtlasStoneCircle4",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable2,,Challenging Foe,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circle Bosses have a 25% chance to have an additional Monster Modifier,[[Summoning Circle]] Bosses have a 25% chance to have an additional [[Monster Modifier]],,,"AtlasStoneCircle8,AtlasStoneCircle1",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable4,,Lord of the Runes,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Overseer Tablets also provide 20% increased Effectiveness to Summoning Circle Bosses,Overseer Tablets also provide 20% increased [[Monster Effectiveness|Effectiveness]] to [[Summoning Circle]] Bosses,,,"AtlasStoneCircle6,AtlasStoneCircle4,AtlasRareMonsterModifiersChance9",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable5,,Overheard Summons,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circles have 10% chance to summon an additional boss,[[Summoning Circle]]s have 10% chance to summon an additional boss,,,AtlasStoneCircle5,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable6,,Blood on the Stones,,,Generic,keystone,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circles summon packs or a more powerful Boss,[[Summoning Circle]]s summon packs or a more powerful Boss,,,AtlasStoneCircleNotable9,1,0,0,,true,true,true,false,false,false,false,false,false,false,false
AtlasStoneCircleNotable6a_,,Blood on the Stones: Bosses,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circle Bosses are Powerful,[[Summoning Circle]] Bosses are [[Powerful Map Boss|Powerful]],,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable6b,,Blood on the Stones: Guardians,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circle Runes are guarded by 2 Packs of Random Monsters,[[Summoning Circle]] Runes are guarded by 2 Packs of Random Monsters,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable7,,Danger in the Wilds,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circles in Non-City Areas have 5% chance to instead | summon a random Deadly Map Boss,[[Summoning Circle]]s in [[Biome|Non-City]] Areas have 5% chance to instead | summon a random [[Deadly Map Boss]],,,AtlasStoneCircle2,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable8_,,Civil Defense,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,Summoning Circles in City Areas have 5% chance to instead summon a random Citadel Boss,[[Summoning Circle]]s in [[Biome|City]] Areas have 5% chance to instead summon a random [[Citadel]] Boss,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStoneCircleNotable9,,Runic Flare,,,Generic,notable,,File:StoneCircles (AtlasTrees) passive skill icon.png,10% chance to upgrade the boss of a nearby Map into a Powerful Map Boss when completing Summoning Circles,10% chance to upgrade the boss of a nearby Map into a [[Powerful Map Boss]] when completing [[Summoning Circle]]s,,,"AtlasStoneCircle5,AtlasStoneCircleNotable6,AtlasStoneCircle8",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongbox1,,Corruption Areas: Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,Corruption Areas have 60% increased chance of Strongboxes,[[Corruption]] Areas have 60% increased chance of [[Strongbox]]es,,,"AtlasCorruption3,AtlasStrongboxNotable9",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox2_,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable6,AtlasStrongboxNotable8_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox3,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable9,AtlasStrongboxNotable16",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox4,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable13,AtlasStrongboxNotable8_",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox5,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable8_,AtlasCleansed4",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox6,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable14,AtlasGenericStart",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox7,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable11,AtlasGenericNotable36,AtlasBiomeMountainNotable3___",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongbox8,,Strongbox Chance,,,Generic,small,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable10,AtlasStrongboxNotable4,AtlasStrongboxNotable12_",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasStrongboxNotable1,,Drawn to Riches,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,Strongboxes have 50% increased chance to be guarded by Magic Monster Packs,[[Strongbox]]es have 50% increased chance to be guarded by [[Magic]] Monster Packs,,,"AtlasGenericNotable7,AtlasGenericSmall40",2,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongboxNotable10,,Craftsman's Creed,,,Generic,keystone,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,"Allows Blacksmith's, Armourer's and Basic Strongboxes to roll Prefix Modifiers that cause dropped items to require particular Attributes","Allows Blacksmith's, Armourer's and [[Basic Strongbox|Basic]] [[Strongbox]]es to roll Prefix Modifiers that cause dropped items to require particular Attributes",,,AtlasStrongbox8,1,0,0,,true,true,true,false,false,false,false,false,false,false,false
AtlasStrongboxNotable10a,,Craftsman's Creed: Strength of Arm,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,"Blacksmith's, Armourer's and Basic Strongboxes can roll additional Prefix Modifiers that cause dropped items to require Strength if possible","Blacksmith's, Armourer's and [[Basic Strongbox|Basic]] [[Strongbox]]es can roll additional Prefix Modifiers that cause dropped items to require Strength if possible",,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongboxNotable10b,,Craftsman's Creed: Skill of Hand,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,"Blacksmith's, Armourer's and Basic Strongboxes can roll additional Prefix Modifiers that cause dropped items to require Dexterity if possible","Blacksmith's, Armourer's and [[Basic Strongbox|Basic]] [[Strongbox]]es can roll additional Prefix Modifiers that cause dropped items to require Dexterity if possible",,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongboxNotable10c,,Craftsman's Creed: Sharpness of Mind,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,"Blacksmith's, Armourer's and Basic Strongboxes can roll additional Prefix Modifiers that cause dropped items to require Intelligence if possible","Blacksmith's, Armourer's and [[Basic Strongbox|Basic]] [[Strongbox]]es can roll additional Prefix Modifiers that cause dropped items to require Intelligence if possible",,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongboxNotable10d_,,Craftsman's Creed: Starkness of Heart,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,,,,,,0,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongboxNotable11,,Intriguing Designs,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,Strongboxes cannot be Basic Strongboxes,[[Strongbox]]es cannot be [[Basic Strongbox]]es,,,"AtlasGenericSmall63_,AtlasMagicMonster2,AtlasStrongbox7",3,0,0,,true,true,false,true,false,false,false,false,false,false,false
AtlasStrongboxNotable12_,,Specialised Containers,,,Generic,notable,,File:StrongboxNotable1 (AtlasTrees) passive skill icon.png,"Arcane, Cartographer's, Jeweller's and Researcher's Strongboxes can roll additional Prefix Modifiers that change the types of items they contain","Arcane, Cartographer's, Jeweller's and Researcher's [[Strongbox]]es can roll additional Prefix Modifiers that change the types of items they contain",,,AtlasStrongbox8,1,0,0,,true,true,false,true,false,false,false,false,false,false,false
