id,name,statText,modDescription,type,tier,level,dropChance,valueRange,tags,modFamily,modType,modGroupId,weights,weightSources,category,isCraftable,isEssenceOnly,craftTags,allImplicitTags,addsTags,spawnTags,spawnWeights,applicableItemTypes,source,stats,displayTiers
AbyssModCrossbowAmanamuSuffixAdditionalGrenadeTriggerChance,of Amanamu,Grenades have (15-25)% chance to activate a second time,Grenades have (15-25)% chance to activate a second time,suffix,1,65,100,"[15, 25]","['unveiled_mod', 'amanamu_mod']",['GrenadeAdditionalDetonationChance'],GrenadeAdditionalDetonationChance,AbyssModCrossbowAmanamuSuffixAdditionalGrenadeTriggerChance,[1000],['spawn_weight'],GrenadeAdditionalDetonationChance,True,False,"['unveiled_mod', 'amanamu_mod']","['unveiled_mod', 'amanamu_mod']",[],"['crossbow', 'default', 'amanamu_mod']","[{'tag': 'crossbow', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'amanamu_mod', 'weight': 1}]",['crossbows'],AbyssModCrossbowAmanamuSuffixAdditionalGrenadeTriggerChance,"[{'id': 'grenade_skill_%_chance_to_explode_twice', 'max': 25, 'min': 15}]",[1]
AbyssModCrossbowAmanamuPrefixGrenadeAdditionalCooldown,Amanamu's,Grenade Skills have +1 Cooldown Use,Grenade Skills have +1 Cooldown Use,prefix,1,65,100,"[1, 1]","['unveiled_mod', 'amanamu_mod']",['GrenadeCooldownUse'],GrenadeCooldownUse,AbyssModCrossbowAmanamuPrefixGrenadeAdditionalCooldown,[1000],['spawn_weight'],GrenadeCooldownUse,True,False,"['unveiled_mod', 'amanamu_mod']","['unveiled_mod', 'amanamu_mod']",[],"['crossbow', 'default', 'amanamu_mod']","[{'tag': 'crossbow', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'amanamu_mod', 'weight': 1}]",['crossbows'],AbyssModCrossbowAmanamuPrefixGrenadeAdditionalCooldown,"[{'id': 'grenade_skill_cooldown_count_+', 'max': 1, 'min': 1}]",[1]
AbyssModCrossbowAmanamuPrefixGrenadeDamageAndDuration,Amanamu's,"(101-121)% increased Grenade Damage
(20-30)% increased Grenade Duration","(101-121)% increased Grenade Damage
(20-30)% increased Grenade Duration",prefix,1,65,100,"[101, 121]","['unveiled_mod', 'amanamu_mod', 'damage']","['GrenadeDamage', 'GrenadeDuration']",GrenadeDamage,AbyssModCrossbowAmanamuPrefixGrenadeDamageAndDuration,[1000],['spawn_weight'],GrenadeDamage,True,False,"['unveiled_mod', 'amanamu_mod', 'damage']","['unveiled_mod', 'amanamu_mod', 'damage']",[],"['crossbow', 'default', 'amanamu_mod']","[{'tag': 'crossbow', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'amanamu_mod', 'weight': 1}]",['crossbows'],AbyssModCrossbowAmanamuPrefixGrenadeDamageAndDuration,"[{'id': 'grenade_skill_damage_+%', 'max': 121, 'min': 101}, {'id': 'grenade_skill_duration_+%', 'max': 30, 'min': 20}]",[1]
AbyssModShieldAmanamuSuffixHeavyStunDecaySelf,of Amanamu,Your Heavy Stun buildup empties (30-40)% faster,Your Heavy Stun buildup empties (30-40)% faster,suffix,1,65,100,"[30, 40]","['block', 'unveiled_mod', 'amanamu_mod']",['HeavyStunDecayRate'],HeavyStunDecayRate,AbyssModShieldAmanamuSuffixHeavyStunDecaySelf,"[1000, 1000, 1000]","['spawn_weight', 'spawn_weight', 'spawn_weight']",HeavyStunDecayRate,True,False,"['unveiled_mod', 'amanamu_mod']","['block', 'unveiled_mod', 'amanamu_mod']",[],"['dex_shield', 'dex_int_shield', 'shield', 'default', 'amanamu_mod']","[{'tag': 'dex_shield', 'weight': 0}, {'tag': 'dex_int_shield', 'weight': 0}, {'tag': 'shield', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'amanamu_mod', 'weight': 1}]","['shields_str', 'shields_str_dex', 'shields_str_int']",AbyssModShieldAmanamuSuffixHeavyStunDecaySelf,"[{'id': 'heavy_stun_poise_decay_rate_+%', 'max': 40, 'min': 30}]","[1, 1, 1]"
AbyssModAmuletUlamanSuffixHeraldReservationEfficiency,of Ulaman,(10-20)% increased Reservation Efficiency of Herald Skills,(10-20)% increased Reservation Efficiency of Herald Skills,suffix,1,65,100,"[10, 20]","['unveiled_mod', 'ulaman_mod']",['HeraldReservationEfficiency'],HeraldReservationEfficiency,AbyssModAmuletUlamanSuffixHeraldReservationEfficiency,[1000],['spawn_weight'],HeraldReservationEfficiency,True,False,"['unveiled_mod', 'ulaman_mod']","['unveiled_mod', 'ulaman_mod']",[],"['amulet', 'default', 'ulaman_mod']","[{'tag': 'amulet', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'ulaman_mod', 'weight': 1}]",['amulets'],AbyssModAmuletUlamanSuffixHeraldReservationEfficiency,"[{'id': 'reservation_efficiency_+%_of_herald_skills', 'max': 20, 'min': 10}]",[1]
AbyssModWandUlamanSuffixHinderedEnemiesTakeIncreasedPhysical,of Ulaman,Enemies Hindered by you take (4-7)% increased Physical Damage,Enemies Hindered by you take (4-7)% increased Physical Damage,suffix,1,65,100,"[4, 7]","['unveiled_mod', 'ulaman_mod']",['HinderedEnemyTakeIncreasedDamage'],HinderedEnemyTakeIncreasedDamage,AbyssModWandUlamanSuffixHinderedEnemiesTakeIncreasedPhysical,[1000],['spawn_weight'],HinderedEnemyTakeIncreasedDamage,True,False,"['unveiled_mod', 'ulaman_mod']","['unveiled_mod', 'ulaman_mod']",[],"['wand', 'default', 'ulaman_mod']","[{'tag': 'wand', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'ulaman_mod', 'weight': 1}]",['wands'],AbyssModWandUlamanSuffixHinderedEnemiesTakeIncreasedPhysical,"[{'id': 'hinder_enemy_physical_damage_taken_+%', 'max': 7, 'min': 4}]",[1]
AbyssModWandAmanamuSuffixHinderedEnemiesTakeIncreasedElemental,of Amanamu,Enemies Hindered by you take (4-7)% increased Elemental Damage,Enemies Hindered by you take (4-7)% increased Elemental Damage,suffix,1,65,100,"[4, 7]","['unveiled_mod', 'amanamu_mod']",['HinderedEnemyTakeIncreasedDamage'],HinderedEnemyTakeIncreasedDamage,AbyssModWandAmanamuSuffixHinderedEnemiesTakeIncreasedElemental,[1000],['spawn_weight'],HinderedEnemyTakeIncreasedDamage,True,False,"['unveiled_mod', 'amanamu_mod']","['unveiled_mod', 'amanamu_mod']",[],"['wand', 'default', 'amanamu_mod']","[{'tag': 'wand', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'amanamu_mod', 'weight': 1}]",['wands'],AbyssModWandAmanamuSuffixHinderedEnemiesTakeIncreasedElemental,"[{'id': 'hinder_enemy_elemental_damage_taken_+%', 'max': 7, 'min': 4}]",[1]
AbyssModWandKurgalSuffixHinderedEnemiesTakeIncreasedChaos,of Kurgal,Enemies Hindered by you take (4-7)% increased Chaos Damage,Enemies Hindered by you take (4-7)% increased Chaos Damage,suffix,1,65,100,"[4, 7]","['unveiled_mod', 'kurgal_mod']",['HinderedEnemyTakeIncreasedDamage'],HinderedEnemyTakeIncreasedDamage,AbyssModWandKurgalSuffixHinderedEnemiesTakeIncreasedChaos,[1000],['spawn_weight'],HinderedEnemyTakeIncreasedDamage,True,False,"['unveiled_mod', 'kurgal_mod']","['unveiled_mod', 'kurgal_mod']",[],"['wand', 'default', 'kurgal_mod']","[{'tag': 'wand', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'kurgal_mod', 'weight': 1}]",['wands'],AbyssModWandKurgalSuffixHinderedEnemiesTakeIncreasedChaos,"[{'id': 'hinder_enemy_chaos_damage_taken_+%', 'max': 7, 'min': 4}]",[1]
IgniteChanceIncrease1,of Ignition,(51-60)% increased Flammability Magnitude,(51-60)% increased Flammability Magnitude,suffix,1,15,100,"[51, 60]",[],['IgniteChanceIncrease'],IgniteChanceIncrease,IgniteChanceIncrease1,"[1000, 1000]","['krakenbull', 'krakenbull']",IgniteChanceIncrease,True,False,[],[],"['no_cold_spell_mods', 'no_lightning_spell_mods', 'no_chaos_spell_mods']","['no_fire_spell_mods', 'wand', 'staff', 'trap', 'default']","[{'tag': 'no_fire_spell_mods', 'weight': 0}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'trap', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['wands', 'staves']",IgniteChanceIncrease1,"[{'id': 'ignite_chance_+%', 'max': 60, 'min': 51}]","[5, 5]"
IgniteChanceIncrease2,of Scorching,(61-70)% increased Flammability Magnitude,(61-70)% increased Flammability Magnitude,suffix,2,30,100,"[61, 70]",[],['IgniteChanceIncrease'],IgniteChanceIncrease,IgniteChanceIncrease2,"[1000, 1000]","['krakenbull', 'krakenbull']",IgniteChanceIncrease,True,False,[],[],"['no_cold_spell_mods', 'no_lightning_spell_mods', 'no_chaos_spell_mods']","['no_fire_spell_mods', 'wand', 'staff', 'trap', 'default']","[{'tag': 'no_fire_spell_mods', 'weight': 0}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'trap', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['wands', 'staves']",IgniteChanceIncrease2,"[{'id': 'ignite_chance_+%', 'max': 70, 'min': 61}]","[4, 4]"
IgniteChanceIncrease3,of Incineration,(71-80)% increased Flammability Magnitude,(71-80)% increased Flammability Magnitude,suffix,3,45,100,"[71, 80]",[],['IgniteChanceIncrease'],IgniteChanceIncrease,IgniteChanceIncrease3,"[1000, 1000]","['krakenbull', 'krakenbull']",IgniteChanceIncrease,True,False,[],[],"['no_cold_spell_mods', 'no_lightning_spell_mods', 'no_chaos_spell_mods']","['no_fire_spell_mods', 'wand', 'staff', 'trap', 'default']","[{'tag': 'no_fire_spell_mods', 'weight': 0}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'trap', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['wands', 'staves']",IgniteChanceIncrease3,"[{'id': 'ignite_chance_+%', 'max': 80, 'min': 71}]","[3, 3]"
IgniteChanceIncrease4,of Combustion,(81-90)% increased Flammability Magnitude,(81-90)% increased Flammability Magnitude,suffix,4,60,100,"[81, 90]",[],['IgniteChanceIncrease'],IgniteChanceIncrease,IgniteChanceIncrease4,"[500, 500]","['krakenbull', 'krakenbull']",IgniteChanceIncrease,True,False,[],[],"['no_cold_spell_mods', 'no_lightning_spell_mods', 'no_chaos_spell_mods']","['no_fire_spell_mods', 'wand', 'staff', 'trap', 'default']","[{'tag': 'no_fire_spell_mods', 'weight': 0}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'trap', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['wands', 'staves']",IgniteChanceIncrease4,"[{'id': 'ignite_chance_+%', 'max': 90, 'min': 81}]","[2, 2]"
IgniteChanceIncrease5,of Conflagration,(91-100)% increased Flammability Magnitude,(91-100)% increased Flammability Magnitude,suffix,5,75,100,"[91, 100]",[],['IgniteChanceIncrease'],IgniteChanceIncrease,IgniteChanceIncrease5,"[500, 500]","['krakenbull', 'krakenbull']",IgniteChanceIncrease,True,False,[],[],"['no_cold_spell_mods', 'no_lightning_spell_mods', 'no_chaos_spell_mods']","['no_fire_spell_mods', 'wand', 'staff', 'trap', 'default']","[{'tag': 'no_fire_spell_mods', 'weight': 0}, {'tag': 'wand', 'weight': 1}, {'tag': 'staff', 'weight': 1}, {'tag': 'trap', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['wands', 'staves']",IgniteChanceIncrease5,"[{'id': 'ignite_chance_+%', 'max': 100, 'min': 91}]","[1, 1]"
AbyssModGlovesAmanamuSuffixImmobilisationBuildUp,of Amanamu,(10-20)% increased Immobilisation buildup,(10-20)% increased Immobilisation buildup,suffix,1,65,100,"[10, 20]","['unveiled_mod', 'amanamu_mod']",['Immobilise'],Immobilise,AbyssModGlovesAmanamuSuffixImmobilisationBuildUp,"[1000, 1000, 1000]","['spawn_weight', 'spawn_weight', 'spawn_weight']",Immobilise,True,False,"['unveiled_mod', 'amanamu_mod']","['unveiled_mod', 'amanamu_mod']",[],"['str_armour', 'int_armour', 'str_int_armour', 'gloves', 'default', 'amanamu_mod']","[{'tag': 'str_armour', 'weight': 0}, {'tag': 'int_armour', 'weight': 0}, {'tag': 'str_int_armour', 'weight': 0}, {'tag': 'gloves', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'amanamu_mod', 'weight': 1}]","['gloves_dex', 'gloves_str_dex', 'gloves_dex_int']",AbyssModGlovesAmanamuSuffixImmobilisationBuildUp,"[{'id': 'hit_damage_immobilisation_multiplier_+%', 'max': 20, 'min': 10}]","[1, 1, 1]"
AbyssModBowSpearKurgalSuffixImmobilisationBuildup,of Kurgal,(25-34)% increased Immobilisation buildup,(25-34)% increased Immobilisation buildup,suffix,1,65,100,"[25, 34]","['unveiled_mod', 'kurgal_mod']",['Immobilise'],Immobilise,AbyssModBowSpearKurgalSuffixImmobilisationBuildup,"[1000, 1000]","['spawn_weight', 'spawn_weight']",Immobilise,True,False,"['unveiled_mod', 'kurgal_mod']","['unveiled_mod', 'kurgal_mod']",[],"['bow', 'spear', 'default', 'kurgal_mod']","[{'tag': 'bow', 'weight': 1}, {'tag': 'spear', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'kurgal_mod', 'weight': 1}]","['bows', 'spears']",AbyssModBowSpearKurgalSuffixImmobilisationBuildup,"[{'id': 'hit_damage_immobilisation_multiplier_+%', 'max': 34, 'min': 25}]","[1, 1]"
AbyssModGlovesUlamanSuffixIncisionChance,of Ulaman,(15-25)% chance for Attack Hits to apply Incision,(15-25)% chance for Attack Hits to apply Incision,suffix,1,65,100,"[15, 25]","['physical_damage', 'bleed', 'unveiled_mod', 'ulaman_mod', 'damage', 'physical', 'ailment']",['IncisionChance'],IncisionChance,AbyssModGlovesUlamanSuffixIncisionChance,"[1000, 1000, 1000]","['spawn_weight', 'spawn_weight', 'spawn_weight']",IncisionChance,True,False,"['unveiled_mod', 'ulaman_mod', 'damage', 'physical', 'ailment']","['physical_damage', 'bleed', 'unveiled_mod', 'ulaman_mod', 'damage', 'physical', 'ailment']",[],"['str_armour', 'dex_armour', 'str_dex_armour', 'gloves', 'default', 'ulaman_mod']","[{'tag': 'str_armour', 'weight': 0}, {'tag': 'dex_armour', 'weight': 0}, {'tag': 'str_dex_armour', 'weight': 0}, {'tag': 'gloves', 'weight': 1}, {'tag': 'default', 'weight': 0}, {'tag': 'ulaman_mod', 'weight': 1}]","['gloves_int', 'gloves_str_int', 'gloves_dex_int']",AbyssModGlovesUlamanSuffixIncisionChance,"[{'id': 'chance_to_inflict_incision_on_attack_hit_%', 'max': 25, 'min': 15}]","[1, 1, 1]"
IncreasedAccuracy1,Precise,+(11-32) to Accuracy Rating,+(11-32) to Accuracy Rating,prefix,1,1,100,"[11, 32]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy1,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy1,"[{'id': 'accuracy_rating', 'max': 32, 'min': 11}]","[9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 9, 8]"
IncreasedAccuracy2,Reliable,+(33-60) to Accuracy Rating,+(33-60) to Accuracy Rating,prefix,2,11,100,"[33, 60]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy2,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy2,"[{'id': 'accuracy_rating', 'max': 60, 'min': 33}]","[8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 7]"
IncreasedAccuracy3,Focused,+(61-84) to Accuracy Rating,+(61-84) to Accuracy Rating,prefix,3,18,100,"[61, 84]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy3,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy3,"[{'id': 'accuracy_rating', 'max': 84, 'min': 61}]","[7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6]"
IncreasedAccuracy4,Deliberate,+(85-123) to Accuracy Rating,+(85-123) to Accuracy Rating,prefix,4,26,100,"[85, 123]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy4,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy4,"[{'id': 'accuracy_rating', 'max': 123, 'min': 85}]","[6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 5]"
IncreasedAccuracy5,Consistent,+(124-167) to Accuracy Rating,+(124-167) to Accuracy Rating,prefix,5,36,100,"[124, 167]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy5,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy5,"[{'id': 'accuracy_rating', 'max': 167, 'min': 124}]","[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4]"
IncreasedAccuracy6,Steady,+(168-236) to Accuracy Rating,+(168-236) to Accuracy Rating,prefix,6,48,100,"[168, 236]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy6,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy6,"[{'id': 'accuracy_rating', 'max': 236, 'min': 168}]","[4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3]"
IncreasedAccuracy7,Hunter's,+(237-346) to Accuracy Rating,+(237-346) to Accuracy Rating,prefix,7,58,100,"[237, 346]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy7,"[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy7,"[{'id': 'accuracy_rating', 'max': 346, 'min': 237}]","[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]"
IncreasedAccuracy8,Ranger's,+(347-450) to Accuracy Rating,+(347-450) to Accuracy Rating,prefix,8,67,100,"[347, 450]",['attack'],['IncreasedAccuracy'],IncreasedAccuracy,IncreasedAccuracy8,"[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]","['krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull', 'krakenbull']",IncreasedAccuracy,True,False,['attack'],['attack'],[],"['gloves', 'helmet', 'ring', 'amulet', 'quiver', 'default']","[{'tag': 'gloves', 'weight': 1}, {'tag': 'helmet', 'weight': 1}, {'tag': 'ring', 'weight': 1}, {'tag': 'amulet', 'weight': 1}, {'tag': 'quiver', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'helmets_dex', 'helmets_str', 'helmets_dex_int', 'helmets_str_int', 'helmets_str_dex', 'rings', 'quivers', 'gloves_int', 'gloves_dex', 'gloves_str', 'gloves_dex_int', 'gloves_str_int', 'gloves_str_dex', 'amulets']",IncreasedAccuracy8,"[{'id': 'accuracy_rating', 'max': 450, 'min': 347}]","[2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1]"
